Date	CTD#	Station	Bottle	Longitude 	Latitude	Date	Depth (m)	Temp (C)	Salinity (PSU)	Oxygen	HgT (pM)	HgT (fM)	MMeHg (fM)	DMeHg (fM)	MeHgTOT (fM)
160816	1	160816_1	14	-69.67840	89.34431	Aug 16 2016	220.369	0.91545	34.81695	6.6346	0.287836863	287.8368625			
160816	1	160816_1	15	-69.67841	89.34432	Aug 16 2016	220.443	0.9157	34.8169	6.6353					
160816	1	160816_1	16	-69.67842	89.34433	Aug 16 2016	140.514	-0.5733	34.4415	6.86875	0.741294581	741.2945814			
160816	1	160816_1	17	-69.67843	89.34434	Aug 16 2016	140.579	-0.57355	34.4412	6.86675					
160816	1	160816_1	18	-69.67844	89.34435	Aug 16 2016	30.119	-1.3808	29.42415	8.7549					
160816	1	160816_1	19	-69.67845	89.34436	Aug 16 2016	30.145	-1.37945	29.3893	8.78725	0.872212332	872.2123321			
160816	1	160816_1	20	-69.67846	89.34437	Aug 16 2016	30.174	-1.37935	29.38145	8.8071					
160816	1	160816_1	21	-69.67847	89.34438	Aug 16 2016	8.061	-1.51765	28.80385	8.81125					
160816	1	160816_1	22	-69.67848	89.34439	Aug 16 2016	8.076	-1.51825	28.8044	8.81195					
160816	1	160816_1	23	-69.67849	89.34440	Aug 16 2016	8.083	-1.5184	28.8039	8.81735					
160816	2	160816_2	1	-70.00681	89.31948	Aug 16 2016	3717.28	-0.69145	34.9396	6.40095					
160816	2	160816_2	2	-70.00682	89.31949	Aug 16 2016	3716.883	-0.6913	34.9395	6.40555	0.689205475	689.2054747			283.3710244
160816	2	160816_2	3	-70.00683	89.31950	Aug 16 2016	3500.352	-0.70845	34.9355	6.41425					
160816	2	160816_2	4	-70.00684	89.31951	Aug 16 2016	3000.088	-0.7325	34.92935	6.45415					
160816	2	160816_2	5	-70.00685	89.31952	Aug 16 2016	2500.441	-0.7262	34.9228	6.49685	0.3446889	344.6888996			
160816	2	160816_2	6	-70.00686	89.31953	Aug 16 2016	1874.14	-0.55335	34.92195	6.4936					
160816	2	160816_2	7	-70.00687	89.31954	Aug 16 2016	1500.311	-0.43305	34.91405	6.6313					
160816	2	160816_2	8	-70.00688	89.31955	Aug 16 2016	1000.289	-0.07305	34.90335	6.74695	0.246283697	246.2836972			185.5944222
160816	2	160816_2	9	-70.00689	89.31956	Aug 17 2016	500.953	0.6725	34.88265	6.73015					
160816	2	160816_2	10	-70.00690	89.31957	Aug 17 2016	400.025	0.97975	34.8782	6.71895					
160816	2	160816_2	11	-70.00691	89.31958	Aug 17 2016	300.833	1.02985	34.85485	6.66075	0.31505278	315.05278			
160816	2	160816_2	12	-70.00692	89.31959	Aug 17 2016	250.099	0.83605	34.8134	6.63975					
160816	2	160816_2	13	-70.00693	89.31960	Aug 17 2016	250.193	0.83565	34.8134	6.6453	0.439330437	439.3304366			294.9085965
160816	2	160816_2	14	-70.00694	89.31961	Aug 17 2016	250.231	0.8357	34.81335	6.64535					
160816	2	160816_2	15	-70.00695	89.31962	Aug 17 2016	200.539	0.544	34.7266	6.70535					
160816	2	160816_2	16	-70.00696	89.31963	Aug 17 2016	149.913	-0.5257	34.4822	6.9068					
160816	2	160816_2	17	-70.00697	89.31964	Aug 17 2016	110.06	-1.18985	34.2543	7.0587	0.448528913	448.5289126			229.9891924
160816	2	160816_2	18	-70.00698	89.31965	Aug 17 2016	80.007	-1.4787	33.7659	6.98905					
160816	2	160816_2	19	-70.00699	89.31966	Aug 17 2016	60.421	-1.45285	33.09825	6.89025					
160816	2	160816_2	20	-70.00700	89.31967	Aug 17 2016	40.2	-1.3369	31.0012	7.2994	0.705366034	705.3660336			130.1214706
160816	2	160816_2	21	-70.00701	89.31968	Aug 17 2016	19.711	-1.512	28.8161	8.7897					
160816	2	160816_2	22	-70.00702	89.31969	Aug 17 2016	18.967	-1.51395	28.8154	8.78985	1.01329096	1013.29096			24.8
160816	2	160816_2	23	-70.00703	89.31970	Aug 17 2016	7.806	-1.5156	28.81305	8.80225					
160829	1	160829_1	1	-148.0568	86.0628	Aug 29 2016	2597.515	-0.3576	34.9521	6.16115					
160829	1	160829_1	2	-148.0568	86.0628	Aug 29 2016	2597.537	-0.3576	34.9521	6.1626			44.05102482	20.85569919	64.90672401
160829	1	160829_1	3	-148.0568	86.0628	Aug 29 2016	2000.678	-0.39935	34.9446	6.28575					
160829	1	160829_1	4	-148.0568	86.0628	Aug 29 2016	1500.435	-0.3593	34.91755	6.535			27.47433316	19.2368392	46.71117235
160829	1	160829_1	5	-148.0568	86.0628	Aug 29 2016	1000.243	-0.11425	34.88185	6.70995					
160829	1	160829_1	6	-148.0568	86.0628	Aug 29 2016	749.382	0.16045	34.86705	6.7286					
160829	1	160829_1	7	-148.0568	86.0628	Aug 29 2016	500.191	0.649	34.8585	6.68605			103.0857032	26.45517655	129.5408798
160829	1	160829_1	8	-148.0568	86.0628	Aug 29 2016	500.201	0.6492	34.85845	6.6863					
160829	1	160829_1	9	-148.0568	86.0628	Aug 29 2016	320.472	0.88675	34.8396	6.6228			82.64069371	42.01483195	124.6555257
160829	1	160829_1	10	-148.0568	86.0628	Aug 29 2016	219.457	0.46245	34.69965	6.54775					
160829	1	160829_1	11	-148.0568	86.0628	Aug 29 2016	219.465	0.4597	34.6982	6.5454			150.149115	42.45946451	192.6085795
160829	1	160829_1	12	-148.0568	86.0628	Aug 29 2016	180.457	-0.06865	34.53215	6.59945			113.5036254	36.94152516	150.4451505
160829	1	160829_1	13	-148.0568	86.0628	Aug 29 2016	130.276	-0.99695	34.20585	6.61755					
160829	1	160829_1	14	-148.0568	86.0628	Aug 29 2016	130.28	-1.0204	34.19865	6.6189			136.1629587	46.57883673	182.7417954
160829	1	160829_1	15	-148.0568	86.0628	Aug 29 2016	100.339	-1.3177	33.7131	6.29475					
160829	1	160829_1	16	-148.0568	86.0628	Aug 29 2016	85.142	-1.36505	33.2182	5.8984					
160829	1	160829_1	17	-148.0568	86.0628	Aug 29 2016	69.914	-1.39925	32.6468	5.79675				19.27662654	
160829	1	160829_1	18	-148.0568	86.0628	Aug 29 2016	59.512	-1.4051	32.22915	6.4865				11.72865126	
160829	1	160829_1	19	-148.0568	86.0628	Aug 29 2016	50.101	-1.36825	31.6425	7.13985			24.8	15.07371292	39.87371292
160829	1	160829_1	20	-148.0568	86.0628	Aug 29 2016	35.467	-1.5593	29.5821	8.8381			74.94609257	0.995084224	75.94117679
160829	1	160829_1	21	-148.0568	86.0628	Aug 29 2016	20.141	-1.569	29.5579	8.8292				0.801356331	
160829	1	160829_1	22	-148.0568	86.0628	Aug 29 2016	7.96	-1.57175	29.5549	8.8274			24.8	0.801356331	25.60135633
160829	1	160829_1	23	-148.0568	86.0628	Aug 29 2016	7.963	-1.57165	29.55495	8.83025					
